"cidade";"ID"
"Rio de Janeiro (RJ)";"0103605 CRECHE MUNICIPAL BRINCADEIRAS DE CRIANCA (33238200)"
"Rio de Janeiro (RJ)";"0716076 ESCOLA MUNICIPAL OCTAVIO FRIAS DE OLIVEIRA (33424217)"
"Rio de Janeiro (RJ)";"0103606 CRECHE MUNICIPAL CAMPOS DA PAZ (33462259)"
"Rio de Janeiro (RJ)";"0103607 CRECHE MUNICIPAL ESTACIO DE SA (33462267)"
"Rio de Janeiro (RJ)";"0206606 CRECHE MUNICIPAL ELZA MACHADO DOS SANTOS - TIA ELZA (33462275)"
"Rio de Janeiro (RJ)";"0724806 EDI PROFESSORA RUTH CARDOSO (33463220)"
"Rio de Janeiro (RJ)";"1019073 ESCOLA MUNICIPAL PROFESSOR FRANCISCO JOSE ANTONIO (33467242)"
"Rio de Janeiro (RJ)";"0625616 CRECHE MUNICIPAL PROFESSOR ROGERIO PEDRO BATISTA (33467250)"
"Rio de Janeiro (RJ)";"0716614 CRECHE MUNICIPAL AUGUSTO DE CARVALHO TORRES FILHO (33467269)"
"Rio de Janeiro (RJ)";"0724808 EDI AMOR (33467277)"
"Rio de Janeiro (RJ)";"NUCLEO DE ARTE SEBASTIAO BERNARDES DE SOUZA PRATA - GRANDE OTELO (33475253)"
"Rio de Janeiro (RJ)";"0817802 EDI PROFESSOR REINALDO JOSE DE ARAGAO BARBOSA (33519340)"
"Rio de Janeiro (RJ)";"0101801 EDI PARQUE DA ALEGRIA (33519358)"
"Rio de Janeiro (RJ)";"0817801 EDI PROFESSORA TANIA MARIA LARRUBIA GOMES (33523223)"
"Rio de Janeiro (RJ)";"0734801 EDI JARDIM DO AMANHA (33523231)"
"Rio de Janeiro (RJ)";"0716801 EDI DOUTORA ZILDA ARNS (33523240)"
"Rio de Janeiro (RJ)";"0410801 EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO (33523258)"
"Rio de Janeiro (RJ)";"0329801 EDI DONA LINDU (33523266)"
"Diadema (SP)";"ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA CLARA JACOB MACHADO (35004016)"
"Mogi das Cruzes (SP)";"CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS VEREADOR IVAN NUNES SIQUEIRA (35004175)"
"Taubaté (SP)";"ESCOLA MUNICIPAL PASTOR EZEQUIEL DA SILVA (35004606)"
"Taubaté (SP)";"EMEI PROFA SIRLEY APARECIDA GONZAGA CAPUCHO (35005504)"
"Taubaté (SP)";"EMEI PROFA CLAUDIA MARIA LABINAS RONCON SAUD (35005740)"
"Taubaté (SP)";"ESCOLA MUNICIPAL DE ENSINO MEDIO VILA SAO JOSE (35005756)"
"Diadema (SP)";"RUBEM AZEVEDO ALVES PROF� EMEB (35005899)"
"Taubaté (SP)";"EMEI VEREADOR BRASIL NATHALINO (35005978)"
"Taubaté (SP)";"EMEI PROFESSOR BENEDITO OSWALDO SALGADO (35005979)"
"Francisco Morato (SP)";"VEREADOR HEITOR HARTMANN ESCOLA MUNICIPAL (35006047)"
"Diadema (SP)";"ROBERTO CARLOS TAPIA (35006222)"
"Taubaté (SP)";"ESCOLA DE APLICACAO DOUTOR ALFREDO JOSE BALBI (35006705)"
"Mogi das Cruzes (SP)";"CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS SERGIO MORETTI PROF (35006732)"
"Mogi das Cruzes (SP)";"ESCOLA DE EMPREENDEDORISMO E INOVACAO (35007077)"
"Mogi das Cruzes (SP)";"ANTONIO NACIF SALEMI EM (35050246)"
"Mogi das Cruzes (SP)";"CARLOS ALBERTO LOPES EM (35050258)"
"Mogi das Cruzes (SP)";"PAULO ROLIM LOUREIRO DOM EM (35050261)"
"Mogi das Cruzes (SP)";"WALDIR PAIVA DE O FREITAS DR EM (35050271)"
"Mogi das Cruzes (SP)";"HENRIQUE PERES EM (35050283)"
"Mogi das Cruzes (SP)";"MONTEIRO LOBATO EM (35050295)"
"Mogi das Cruzes (SP)";"JOAO CARDOSO PEREIRA PROF EM (35050301)"
"Mogi das Cruzes (SP)";"IRACEMA BRASIL DE SIQUEIRA PROFA EMEI (35050313)"
"Mogi das Cruzes (SP)";"BENEDITO ESTELITA MELLO PROF EM (35050325)"
"Diadema (SP)";"TOM JOBIM EMEB (35050453)"
"Diadema (SP)";"AURELIO BUARQUE DE HOLANDA FERREIRA EMEB (35050477)"
"Diadema (SP)";"CREUZA APARECIDA DE LIMA PINHO PROFA EMEB (35050532)"
"Diadema (SP)";"EVANDRO CAIAFFA ESQUIVEL PROFESSOR EMEB (35050556)"
"Mogi das Cruzes (SP)";"DERMEVAL AROUCA PROF EM (35053338)"
"Mogi das Cruzes (SP)";"FLORISA FAUSTINO PINTO PROFA EM (35054689)"
"Mogi das Cruzes (SP)";"ASTREA BARRAL NEBIAS VEREADORA EM (35055897)"
"Taubaté (SP)";"JOSE EZEQUIEL SOUZA PROF EMEFM (35056873)"
"Taubaté (SP)";"ANTONIO CUSTODIO DA SILVA EMEI (35056923)"
"Taubaté (SP)";"ROQUE PASSARELLI PROF EMEI (35056935)"
"Taubaté (SP)";"DIAMANTINA MENDES DE ALMEIDA EMEI (35056947)"
"Taubaté (SP)";"JOSE DIRCEU DE CASTRO CARNEIRO DR EMEI (35056960)"
"Taubaté (SP)";"MARIA BENEDITA DOS SANTOS EMEI (35056984)"
"Taubaté (SP)";"JOAO QUINTANILHA PROF EMEI (35057009)"
"Taubaté (SP)";"VICENCIA GENI ARANTES EMEI (35057010)"
"Taubaté (SP)";"MARIA LUIZA DA SILVA EMEI (35057046)"
"Taubaté (SP)";"MANOEL DE ALMEIDA BARRETO EMEI (35057058)"
"Taubaté (SP)";"IRACEMA DIAS DE CARVALHO ALMEIDA EMEI (35057061)"
"Taubaté (SP)";"CELESTE IRMA CRECHE COMUNITARIA MUNICIPAL (35057071)"
"Taubaté (SP)";"MARIA APARECIDA DA SILVA QUINTANILHA EMEI (35057083)"
"Taubaté (SP)";"TEOFILO MICHELACO FREI EMEI (35057095)"
"Taubaté (SP)";"MIGUEL RIBAS BRANCO EMEI (35057113)"
"Taubaté (SP)";"JOAO DIAS MONTEIRO EMEI (35057150)"
"Taubaté (SP)";"CARLOS RIZZINI PROF EMEI (35057265)"
"Taubaté (SP)";"MAUD SA DE MIRANDA PROFA EMEI (35057381)"
"Taubaté (SP)";"DOLORES BARRETO COELHO EMEI (35057447)"
"Taubaté (SP)";"AVEDIS VICTOR NAHAS DR EMIEF (35060215)"
"Taubaté (SP)";"JOAO BAPTISTA ORTIZ MONTEIRO PROF DR EMIEF (35060227)"
"Taubaté (SP)";"BENEDITO JOSE DOS SANTOS EMEIEF (35060239)"
"Taubaté (SP)";"CINIRO MATHIAS BUENO PROF EMEIEF (35060240)"
"Taubaté (SP)";"EMEIEF BRAZ SILVERIO LEMES (35060276)"
"Taubaté (SP)";"JUDITH MAZELLA MOURA EMEIEF (35060288)"
"Mogi das Cruzes (SP)";"MARIA JOSE TENORIO AQUINO SILVA PROFA EM (35061797)"
"Diadema (SP)";"ANNETE MELCHIORETTO PROFESSORA EMEB (35066394)"
"Francisco Morato (SP)";"PARQUE 120 EMEI DO (35066540)"
"Francisco Morato (SP)";"PEQUENO POLEGAR EMEI (35066953)"
"Francisco Morato (SP)";"ANTONIO PACHECO DO NASCIMENTO ESCOLA MUNICIPAL (35068871)"
"Francisco Morato (SP)";"CLARICE LISPECTOR ESCOLA MUNICIPAL (35068883)"
"Francisco Morato (SP)";"LIMA BARRETO ESCOLA MUNICIPAL (35068895)"
"Francisco Morato (SP)";"TIA DILZA EMEI (35068901)"
"Taubaté (SP)";"EMEI PROFA INES APARECIDA DAMASCENO VANZELLA (35070646)"
"Taubaté (SP)";"TEREZINHA ALVES DO PRADO PROFA EMEI (35070774)"
"Taubaté (SP)";"ANA MARIA ZARZUR PROFA DONANA EMEI (35070798)"
"Mogi das Cruzes (SP)";"ILDA PEREIRA PENA ALVAREZ PROFA EM (35077012)"
"Mogi das Cruzes (SP)";"LAZARO GONCALVES TEIXEIRA PROF EM (35077021)"
"Mogi das Cruzes (SP)";"ADOLFO CARDOSO PROF EM (35077033)"
"Mogi das Cruzes (SP)";"ADAHYLA MARQUES CAMPOS CARNEIRO PROFA CCII (35077057)"
"Mogi das Cruzes (SP)";"LEOPOLDINO CARDOSO MORAES EM (35077082)"
"Mogi das Cruzes (SP)";"MAURILIO SOUZA LEITE FILHO PREFEITO EM (35077094)"
"Mogi das Cruzes (SP)";"HORACIA DE LIMA BARBOSA CCII (35077100)"
"Francisco Morato (SP)";"LEONARDO DA VINCI ESCOLA MUNICIPAL (35077562)"
"Francisco Morato (SP)";"BOM PASTOR EMEI (35077574)"
"Mogi das Cruzes (SP)";"REGINA CELIA NAJAR FERREIRA BORELLI PROFA EM (35077975)"
"Mogi das Cruzes (SP)";"JOVITA FRANCO AROUCHE PROFA EMESP (35079054)"
"Mogi das Cruzes (SP)";"RICHER ROMANO NETO CCIM (35079121)"
"Diadema (SP)";"OLGA BENARIO PRESTES EMEE (35079248)"
"Taubaté (SP)";"MADRE CECILIA CEMTE (35079789)"
"Diadema (SP)";"LETICIA BEATRIZ PESSA PROFESSORA EMEB (35080412)"
"Taubaté (SP)";"EMEI PROFA NAIR MOUASSAB (35080512)"
"Diadema (SP)";"RACHEL DE QUEIROZ EMEB (35080536)"
"Taubaté (SP)";"OSWALDO BARBOSA GUISARD EMEI (35080834)"
"Diadema (SP)";"FLORESTAN FERNANDES PROFESSOR EMEB (35080846)"
"Mogi das Cruzes (SP)";"ISIDORO BOUCAULT DR EM (35081498)"
"Mogi das Cruzes (SP)";"CLAUDIO ABRAHAO ENG EM (35082776)"
"Diadema (SP)";"JORGE AMADO EMEB (35083021)"
"Diadema (SP)";"CARLOS DRUMMOND DE ANDRADE EMEB (35083033)"
"Diadema (SP)";"HERCILIA ALVES DA SILVA RIBEIRO PROFESSORA EMEB (35083045)"
"Diadema (SP)";"HUMBERTO MAROUELLI MENDONCA DR EMEB (35083057)"
"Diadema (SP)";"CAROLINA MARIA DE JESUS EMEB (35083069)"
"Mogi das Cruzes (SP)";"MILTON CRUZ DR EM (35084062)"
"Diadema (SP)";"CECILIA MEIRELES EMEB (35085674)"
"Diadema (SP)";"MARIETA DE FREITAS MARTINS EMEB (35085686)"
"Diadema (SP)";"HEITOR VILLA-LOBOS EMEB (35085698)"
"Diadema (SP)";"JORGE FERREIRA VEREADOR EMEI (35085704)"
"Taubaté (SP)";"MAE MARIA EMEI (35087567)"
"Mogi das Cruzes (SP)";"JOSE CURY ANDERE EM (35087828)"
"Mogi das Cruzes (SP)";"SERGIO BENEDITO F DE ALMEIDA DR EM (35087836)"
"Diadema (SP)";"PAULO FREIRE PROFESSOR EMEB (35089242)"
"Diadema (SP)";"TEOTONIO BRANDAO VILELA SENADOR EMEI (35089254)"
"Mogi das Cruzes (SP)";"VANDA CONSTANTINO DA COSTA PROFA EM (35089285)"
"Mogi das Cruzes (SP)";"CECILIA DE SOUZA LIMA VIANNA PROFA EMEI (35089291)"
"Mogi das Cruzes (SP)";"MATHILDE PIRES DE CAMPOS MASCI PROFA EM (35093178)"
"Diadema (SP)";"VINICIUS DE MORAES EMEB (35093828)"
"Diadema (SP)";"HENRIQUE DE SOUZA FILHO EMEB HENFIL (35093836)"
"Diadema (SP)";"LUIZ GONZAGA EMEB (35093841)"
"Diadema (SP)";"EMEB CANDIDO PORTINARI (35093853)"
"Diadema (SP)";"CHICO MENDES EMEB (35093865)"
"Diadema (SP)";"JOSE RODRIGUES PINTO EMEB (35093877)"
"Diadema (SP)";"JOSE DA SILVA FILHO EMEB (35093889)"
"Diadema (SP)";"JOSE BENTO MONTEIRO LOBATO EMEB (35093890)"
"Mogi das Cruzes (SP)";"EULALIO GRUPPI PROF EM (35095308)"
"Mogi das Cruzes (SP)";"JOSE ALVES DOS SANTOS EM (35095312)"
"Mogi das Cruzes (SP)";"NARCISA DAS DORES PINTO EM (35095321)"
"Diadema (SP)";"SANTO DIAS DA SILVA EMEB (35096507)"
"Diadema (SP)";"ELZA FREIRE PROFESSORA EMEB (35096519)"
"Francisco Morato (SP)";"GRACILIANO RAMOS ESCOLA MUNICIPAL (35098152)"
"Francisco Morato (SP)";"ULISSES SILVEIRA GUIMARAES DR ESCOLA MUNICIPAL (35098188)"
"Francisco Morato (SP)";"ALFREDO VOLPI ESCOLA MUNICIPAL (35098218)"
"Francisco Morato (SP)";"RACHEL DE QUEIROZ ESCOLA MUNICIPAL (35098224)"
"Diadema (SP)";"NOVO ELDORADO EMEB (35120625)"
"Taubaté (SP)";"ALICE KLIER MONTEIRO PROFA EMEI (35121861)"
"Taubaté (SP)";"MARIA ISABEL PEREIRA RIBEIRO PROFESSORA CRECHE MUNICIPAL (35121873)"
"Francisco Morato (SP)";"NOSSA SENHORA APARECIDA EMEI CRECHE (35127632)"
"Francisco Morato (SP)";"EM PROFA SONIA REGINA FRANCISCO DE OLIVEIRA (35127644)"
"Francisco Morato (SP)";"LAR SAO FRANCISCO DE ASSIS EMEI (35127668)"
"Francisco Morato (SP)";"JARDIM DAS ROSAS EMEI (35127673)"
"Mogi das Cruzes (SP)";"JACKS GRINBERG PROF EM (35133536)"
"Francisco Morato (SP)";"JOSE DE ALENCAR ESCOLA MUNICIPAL (35194050)"
"Francisco Morato (SP)";"ECA DE QUEIROZ ESCOLA MUNICIPAL (35194062)"
"Taubaté (SP)";"JOAO ORTIZ ENG ESCOLA MUNICIPAL DE CIENCIAS AERONAUTICAS (35195807)"
"Taubaté (SP)";"ARTHUR SALVATTI FREI EMEF (35195819)"
"Taubaté (SP)";"ERNANI BARROS MORGADO EMEF (35195820)"
"Taubaté (SP)";"WALTER THAUMATURGO PROF EMEF (35195832)"
"Taubaté (SP)";"CARMELITA SANTOS DE OLIVEIRA EMEI (35196997)"
"Taubaté (SP)";"EMEI PROFA ELIETE SANTOS PEREIRA RODRIGUES (35197002)"
"Mogi das Cruzes (SP)";"BENEDITO FERREIRA LOPES CEIM (35201066)"
"Diadema (SP)";"ZELIA GATTAI AMADO EMEB (35202794)"
"Diadema (SP)";"IRMA DULCE EMEB (35202800)"
"Diadema (SP)";"HERBERT DE SOUZA SOCIOLOGO EMEB (35202812)"
"Diadema (SP)";"JARDIM MARILENE EM (35202824)"
"Diadema (SP)";"MACHADO DE ASSIS EMEB (35202836)"
"Diadema (SP)";"TARSILA DO AMARAL EMEB (35202859)"
"Diadema (SP)";"ALBINO FREITAS EMEB (35202861)"
"Diadema (SP)";"MANOEL FIEL FILHO EMEB (35202873)"
"Mogi das Cruzes (SP)";"ANTONIO PASCHOAL GOMES DE OLIVEIRA PROF EM (35203524)"
"Mogi das Cruzes (SP)";"AUTA CARDOSO DE MELLO PROFA EM (35203531)"
"Mogi das Cruzes (SP)";"PRIMO VILLAR PROF EM (35203543)"
"Mogi das Cruzes (SP)";"HORACIO DA SILVEIRA EMR (35203555)"
"Mogi das Cruzes (SP)";"IGNEZ MARIA DE MORAES PETTENA PROFA CCII (35203567)"
"Mogi das Cruzes (SP)";"MARIO PORTES PROF EM (35203579)"
"Mogi das Cruzes (SP)";"MARIA APARECIDA PINHEIRO VOLPE PROFA EM (35203580)"
"Mogi das Cruzes (SP)";"KAORU HIRAMATSU EM (35203592)"
"Mogi das Cruzes (SP)";"NOEMIA REAL FIDALGO PROFA EM (35203609)"
"Mogi das Cruzes (SP)";"ANA MARIA A V CARRARE EMR (35203610)"
"Mogi das Cruzes (SP)";"ANTONIO PEDRO RIBEIRO EM (35203622)"
"Mogi das Cruzes (SP)";"TERESA MARTINS PINHAL PROFA EM (35203634)"
"Mogi das Cruzes (SP)";"DIONE ROCHA ROMANOS PROFA CCII (35203646)"
"Mogi das Cruzes (SP)";"SEBASTIAO DA SILVA CCII (35206210)"
"Mogi das Cruzes (SP)";"ANA LUCIA FERREIRA DE SOUZA PROFA EM (35211312)"
"Taubaté (SP)";"ALBERTINA LINDEGGER EMEI (35211576)"
"Taubaté (SP)";"ALEXANDRE GANDHI DE SOUZA LACERDA TTE EMEI (35211588)"
"Taubaté (SP)";"EMEI PROF PAULO CAMILHER FLORENCANO (35211597)"
"Taubaté (SP)";"RUBENS DUARTE PROF EMEI (35211606)"
"Taubaté (SP)";"CECILIA MATTOS PEREIRA EMEI (35211618)"
"Taubaté (SP)";"SEBASTIAO GONCALVES LEITE EMEI (35211624)"
"Taubaté (SP)";"PAULO CICCHI PROF EMEI (35211631)"
"Taubaté (SP)";"FABIO MOURA PROF EMEI (35211655)"
"Taubaté (SP)";"MARIA PEREIRA SANTIAGO PROFA EMEI (35211667)"
"Taubaté (SP)";"EUNICE APPARECIDA PEREIRA PAULUCCI EMEI (35211679)"
"Taubaté (SP)";"MIGUEL LUIZ EMEI (35211680)"
"Taubaté (SP)";"ONDINA ORTIZ AMADEI BERINGHS EMEI (35211692)"
"Taubaté (SP)";"ULYSSES CARLOS SCHIMIDT PROF EMEI (35211709)"
"Taubaté (SP)";"MARILIA PEREIRA VALENTE EMEI (35211710)"
"Diadema (SP)";"DEVANIR JOSE DE CARVALHO EMEB (35212799)"
"Diadema (SP)";"MARIO QUINTANA EMEB (35212805)"
"Diadema (SP)";"PERSEU ABRAMO EMEB (35212817)"
"Mogi das Cruzes (SP)";"CLEONICE FELICIANO PROFA EM (35216987)"
"Mogi das Cruzes (SP)";"HAYDEE BRASIL DE CARVALHO PROFA CCII (35224777)"
"Mogi das Cruzes (SP)";"JOSE DE MOURA SANTOS JORNALISTA CCII (35224789)"
"Mogi das Cruzes (SP)";"ADOLFO MARTINI PROF EM (35224790)"
"Taubaté (SP)";"ANTONIO DE FREITAS MALAMAN EMEI (35225721)"
"Francisco Morato (SP)";"CANDIDO PORTINARI ESCOLA MUNICIPAL (35225800)"
"Taubaté (SP)";"SILVINO VICENTE KUNZ PADRE EMIEF (35229532)"
"Taubaté (SP)";"EMILIO SIMONETTI EMIEF (35229544)"
"Taubaté (SP)";"JOSE SANTANNA DE SOUZA PROF EMEF (35229556)"
"Taubaté (SP)";"GUIDO JOSE GOMES MINE PREFEITO EMEF (35229568)"
"Taubaté (SP)";"JOAQUIM FRANCA VEREADOR EMEFM (35229573)"
"Taubaté (SP)";"ANTONIO CARLOS RIBAS BRANCO PROF EMEF (35229581)"
"Taubaté (SP)";"AMEDEO PICCINI EMEIEF (35229600)"
"Taubaté (SP)";"ALVARO MARCONDES DE MATTOS PREFEITO EMEF (35229611)"
"Taubaté (SP)";"JOSE ANGELO VICTAL DIACONO EMEF (35229623)"
"Taubaté (SP)";"JOSE ANTONIO DO COUTO DOM EMEF (35229635)"
"Mogi das Cruzes (SP)";"ANA MARIA BARBOSA GARCIA PROFA EM (35229647)"
"Mogi das Cruzes (SP)";"LOURENCO DELLA NINA EM (35229659)"
"Mogi das Cruzes (SP)";"MARLENE MUNIZ SCHIMIDT PROFA EM (35229660)"
"Mogi das Cruzes (SP)";"AFONSO CAPORALI FILHO PROF EM (35229672)"
"Mogi das Cruzes (SP)";"FUJITARO NAGAO EM (35229684)"
"Mogi das Cruzes (SP)";"IVETE CHUERY VIEIRA TORQUATO VICCO PROFA EM (35229696)"
"Mogi das Cruzes (SP)";"EMILIE NEHME AFFONSO PROFA EMEF (35230112)"
"Mogi das Cruzes (SP)";"ETELVINA CAFARO SALUSTIANO PROF EM (35230121)"
"Mogi das Cruzes (SP)";"MARIA COLOMBA COLELLA RODRIGUES PROFA EM (35230133)"
"Mogi das Cruzes (SP)";"THEREZINHA SOARES PROFA EM (35230145)"
"Francisco Morato (SP)";"OLAVO BILAC ESCOLA MUNICIPAL (35231484)"
"Francisco Morato (SP)";"ZELIA GATTAI ESCOLA MUNICIPAL (35231496)"
"Francisco Morato (SP)";"ELBA NOBREGA SOBRAL ESCOLA MUNICIPAL (35231502)"
"Francisco Morato (SP)";"JORGE AMADO ESCOLA MUNICIPAL (35231514)"
"Francisco Morato (SP)";"MONTEIRO LOBATO ESCOLA MUNICIPAL (35231526)"
"Diadema (SP)";"JOAQUIM JOSE DA SILVA XAVIER TIRADENTES EMEB (35236810)"
"Mogi das Cruzes (SP)";"CENIRA ARAUJO PEREIRA PROFA EM (35243371)"
"Mogi das Cruzes (SP)";"LOURDES MARIA PRADO AGUIAR PROFA EM (35243383)"
"Mogi das Cruzes (SP)";"SONIA BRASIL DE SIQUEIRA ANDREUCCI PROFA EM (35243395)"
"Mogi das Cruzes (SP)";"JAIR ROCHA BATALHA PROF DR EM (35243401)"
"Mogi das Cruzes (SP)";"ARGEU BATALHA DR CEIM (35243413)"
"Mogi das Cruzes (SP)";"THERESA GERALDI DE ALMEIDA SENHORA CCII (35243425)"
"Taubaté (SP)";"CLAUDIO CESAR GUILHERME DE TOLEDO PROF EMEF (35246177)"
"Taubaté (SP)";"LUIZ RIBEIRO MUNIZ PROF EMEF (35246189)"
"Taubaté (SP)";"LAFAYETTE RODRIGUES PEREIRA PROF EMEF (35246190)"
"Taubaté (SP)";"WALTHER DE OLIVEIRA PROF EMEF (35246207)"
"Francisco Morato (SP)";"ANITA MALFATI ESCOLA MUNICIPAL (35246712)"
"Francisco Morato (SP)";"AMADO PINTO DE SANTANA VEREADOR EM (35246724)"
"Taubaté (SP)";"JOSE SIMPLICIO PROF EMEI (35249403)"
"Taubaté (SP)";"PLACIDINA IRMA EMEI (35249415)"
"Taubaté (SP)";"JOSE ALFREDO LOPES VIEIRA EMEI (35249427)"
"Taubaté (SP)";"MARIA ANUNCIACAO BUENO PATRICIO EMEI (35249439)"
"Taubaté (SP)";"GILDA MARIA BASTOS ABUD INDIANI PROFA CRECHE MUNICIPAL (35249440)"
"Francisco Morato (SP)";"CASTRO ALVES ESCOLA MUNICIPAL (35249634)"
"Francisco Morato (SP)";"ALMEIDA JUNIOR ESCOLA MUNICIPAL (35249646)"
"Francisco Morato (SP)";"VINICIUS DE MORAES ESCOLA MUNICIPAL (35249658)"
"Diadema (SP)";"CORA CORALINA ESCOLA MUNICIPAL DE EDUCACAO BASICA (35254356)"
"Francisco Morato (SP)";"HELY MARA DA SILVA PROFA ESCOLA MUNICIPAL (35258301)"
"Taubaté (SP)";"FEGO CAMARGO MAESTRO ESCOLA MUNICIPAL DE ARTES (35265056)"
"Taubaté (SP)";"QUIRINO DOUTOR EMEF (35267375)"
"Taubaté (SP)";"ERNANI GIANNICO PROF EMEF (35267387)"
"Taubaté (SP)";"JUVENAL DA COSTA E SILVA PROF EMEF (35267399)"
"Taubaté (SP)";"LUIZ AUGUSTO DA SILVA PROF EMEF (35267417)"
"Taubaté (SP)";"JOSE LUIZ PEREIRA RIBEIRO CONEGO EMEF (35267429)"
"Mogi das Cruzes (SP)";"ARMINDO FREIRE MARMORA DESEMBARGADOR EM (35268902)"
"Mogi das Cruzes (SP)";"WANDA DE ALMEIDA TRANDAFILOV PROFA EM (35268914)"
"Taubaté (SP)";"MARISA LAPIDO BARBOSA PROFA EMIEF (35270350)"
"Mogi das Cruzes (SP)";"GUIOMAR PINHEIRO FRANCO PROFA EM (35270593)"
"Mogi das Cruzes (SP)";"TAKAO IKEDA PROF CCII (35271767)"
"Mogi das Cruzes (SP)";"JOAO GUALBERTO MAFRA MACHADO PROF EM (35271779)"
"Francisco Morato (SP)";"FERNANDO PESSOA ESCOLA MUNICIPAL (35271780)"
"Taubaté (SP)";"EVARISTO CAMPISTA CESAR MONSENHOR EMEF (35273454)"
"Taubaté (SP)";"ANITA RIBAS DE ANDRADE PROFA EMIEF (35273466)"
"Francisco Morato (SP)";"EDITE PEREIRA DE ARRUDA ESCOLA MUNICIPAL (35273831)"
"Francisco Morato (SP)";"ANISIO SPINOLA TEIXEIRA ESCOLA MUNICIPAL (35276698)"
"Francisco Morato (SP)";"EGON SCHADEN PROF ESCOLA MUNICIPAL (35276704)"
"Francisco Morato (SP)";"FANNY GOLDBERG ESCOLA MUNICIPAL (35276716)"
"Francisco Morato (SP)";"FRANCISCO MORATO DR ESCOLA MUNICIPAL (35276728)"
"Francisco Morato (SP)";"JAIME GONCALVES RADIALISTA ESCOLA MUNICIPAL (35276736)"
"Francisco Morato (SP)";"CORA CORALINA ESCOLA MUNICIPAL (35276741)"
"Francisco Morato (SP)";"PAULO FREIRE ESCOLA MUNICIPAL (35276753)"
"Francisco Morato (SP)";"JOSE BEZERRA SANCHES PREFEITO ESCOLA MUNICIPAL (35276765)"
"Francisco Morato (SP)";"LAIRCE DOS SANTOS LUPIANHA PROFA ESCOLA MUNICIPAL (35276777)"
"Francisco Morato (SP)";"ROBERTO BRANDINI BRIGADEIRO ESCOLA MUNICIPAL (35276789)"
"Francisco Morato (SP)";"VANDA TERESINHA NALIN PROFA ESCOLA MUNICIPAL (35276790)"
"Francisco Morato (SP)";"TANIA FERNANDES PROFA ESCOLA MUNICIPAL (35276807)"
"Taubaté (SP)";"EMILIO AMADEI BERINGHS EMIEFM (35277685)"
"Taubaté (SP)";"ERNESTO DE OLIVEIRA FILHO EMIEF (35277691)"
"Taubaté (SP)";"PEREIRA DE BARROS DOM EMEF (35277708)"
"Taubaté (SP)";"MARIA ISABEL PISTILLI MENDONCA PROFA EMEI (35279584)"
"Diadema (SP)";"ANITA CATARINA MALFATTI EMEB (35279808)"
"Mogi das Cruzes (SP)";"SERGIO HUGO PINHEIRO PROF EM (35280367)"
"Mogi das Cruzes (SP)";"HELIO DOS SANTOS NEVES PROF EM (35280379)"
"Mogi das Cruzes (SP)";"CYNIRA OLIVEIRA DE CASTRO PROFA EM (35280896)"
"Mogi das Cruzes (SP)";"ALVARO DE CAMPOS CARNEIRO DR EM (35280902)"
"Mogi das Cruzes (SP)";"LUIZ BERALDO DE MIRANDA DR EM (35280914)"
"Taubaté (SP)";"MARIO MONTEIRO DOS SANTOS VEREADOR EMIEF (35281177)"
"Taubaté (SP)";"MARTA MIRANDA D EL REI EMIEF (35281189)"
"Taubaté (SP)";"MARIA DE LOURDES PEREIRA QUINTANILHA PROFA EMEI (35283320)"
"Taubaté (SP)";"PERICLES NOGUEIRA SANTOS TENENTE CORONEL EMEI (35283332)"
"Taubaté (SP)";"LUIZ AMERICO PASTORINO PROF EMEI (35283344)"
"Taubaté (SP)";"JOSE BENTO ALVARENGA EMEI (35283356)"
"Taubaté (SP)";"ELEOZIPPO SILVEIRA PINTO VEREADOR EMEI (35283368)"
"Francisco Morato (SP)";"ISABEL LUPIANHES ROMERA RYAN ESCOLA MUNICIPAL (35283733)"
"Francisco Morato (SP)";"HOSUE MORITA AOKI PROFA ESCOLA MUNICIPAL (35283745)"
"Taubaté (SP)";"MARIA EDITH FERNANDES MOREIRA PROFA CRECHE MUNICIPAL (35290968)"
"Taubaté (SP)";"WALDEMAR BONELLI VEREADOR EMEI (35290973)"
"Francisco Morato (SP)";"CARLOS DRUMMOND DE ANDRADE ESCOLA MUNICIPAL (35295668)"
"Francisco Morato (SP)";"ERICO VERISSIMO ESCOLA MUNICIPAL (35295673)"
"Francisco Morato (SP)";"EDENILZA ALVES DA SILVA PROFA ESCOLA MUNICIPAL (35296041)"
"Taubaté (SP)";"CELINA MONTEIRO DE CASTRO PROFA EMEF (35298360)"
"Francisco Morato (SP)";"MARIO QUINTANA ESCOLA MUNICIPAL (35307695)"
"Diadema (SP)";"ELZA SEGRES PROFA EM CENTRO DE ATENCAO A INCLUSAO SOCIAL (35313531)"
"Taubaté (SP)";"EVERTON VENDRAMEL DE CASTRO CHAGAS SARGENTO EMIEF (35344552)"
"Taubaté (SP)";"JOSE BENEDITO MARCONDES DE MATOS CORONEL EMEF (35344655)"
"Taubaté (SP)";"DOCELINA SILVA DE CAMPOS COELHO PROFA EMIEF (35344722)"
"Mogi das Cruzes (SP)";"BENEDITO LAPORTE VIEIRA DA MOTTA DR EM (35356499)"
